"aar";"yrke_grovgruppe";"yrke_fingruppe";"yrkeskode";"yrke";"yrkesbetegnelse";"isco_versjon";"antall_arbeidssokere"
"2002";"Kontorarbeid";"Andre funksjonærer";"4212";"Post- og bankkasserere";"Postkasserer / bankkasserer";"ISCO-88";"539"
"2002";"Serviceyrker og annet arbeid";"Annet arbeid";"4213";"Bingoverter o.l.";"Bingovert";"ISCO-88";"66"
"2002";"Kontorarbeid";"Økonomi- og kontormedarbeidere";"4215";"Inkassomedarbeidere";"Inkassomedarbeider";"ISCO-88";"19"
"2002";"Reiseliv og transport";"Reiseledere, guider og reisebyråmedarbeidere ";"4221";"Reisebyråmedarbeidere o.l.";"Lærling (reisefaglært), Reisebyråmedarbeider, Reisekoordinator, Turistinformasjonmedarbeider";"ISCO-88";"194"
"2002";"Kontorarbeid";"Resepsjonister og sentralbordoperatører";"4222";"Resepsjonister og opplysningsmedarbeidere";"Lærling (resepsjonist), Resepsjonist";"ISCO-88";"784"
"2002";"Kontorarbeid";"Resepsjonister og sentralbordoperatører";"4223";"Sentralbordoperatører";"Sentralbordoperatør";"ISCO-88";"524"
"2002";"Reiseliv og transport";"Konduktører og kabinpersonale";"5111";"Verter/vertinner på fly, skip og tog";"Kabinpersonale (sivil luftfart), Purser (sjø), Togvert/-vertinne";"ISCO-88";"91"
"2002";"Reiseliv og transport";"Konduktører og kabinpersonale";"5112";"Konduktører og billettører (ombord i transportmidler)";"Konduktør (tog), Kontrollør/billettør (buss, sporvogn, t-bane, tog)";"ISCO-88";"26"
"2002";"Reiseliv og transport";"Reiseledere, guider og reisebyråmedarbeidere ";"5113";"Reiseledere og guider";"Guide, Reiseleder";"ISCO-88";"148"
"2002";"Serviceyrker og annet arbeid";"Rengjøring";"5121";"Internatledere";"Internatleder";"ISCO-88";"29"
"2002";"Reiseliv og transport";"Kokker";"5122";"Kokker";"Institusjonskokk, Kokk, Lærling (institusjonskokk), Lærling (kokk), Stuert";"ISCO-88";"1675"
"2002";"Reiseliv og transport";"Hovmestere, servitører og hjelpepersonell";"5123";"Hovmestere, servitører og barkeepere";"Bartender, Hovmester, Lærling (servitør), Servitør";"ISCO-88";"2224"
"2002";"Barne- og ungdomsarbeid";"Barnehage- og skolefritidsassistenter";"5131";"Barne- og ungdomsarbeidere o.l.";"Barne- og ungdomsarbeider, Barnehageassistent, Fritidsklubbassistent, Lærling (barne- og ungdomsarbeider), Skoleassistent";"ISCO-88";"4667"
"2002";"Helse, pleie og omsorg";"Omsorgs- og pleiearbeidere";"5132";"Omsorgsarbeidere og hjelpepleiere";"Barnepleier, Hjelpepleier, Lærling (omsorgsarbeider), Omsorgsarbeider";"ISCO-88";"1551"
"2002";"Helse, pleie og omsorg";"Omsorgs- og pleiearbeidere";"5133";"Hjemmehjelpere";"Hjemmehjelp";"ISCO-88";"601"
"2002";"Helse, pleie og omsorg";"Omsorgs- og pleiearbeidere";"5134";"Tannlegesekretærer";"Tannlegesekretær";"ISCO-88";"166"
"2002";"Helse, pleie og omsorg";"Annet helsepersonell";"5135";"Legesekretærer";"Legesekretær";"ISCO-88";"338"
"2002";"Barne- og ungdomsarbeid";"Barnehage- og skolefritidsassistenter";"5136";"Dagmammaer, praktikanter o.l.";"Au-pair, Barnepasser, Dagmamma/pappa";"ISCO-88";"561"
"2002";"Helse, pleie og omsorg";"Annet helsepersonell";"5137";"Apotekteknikere";"Apotektekniker";"ISCO-88";"104"
"2002";"Helse, pleie og omsorg";"Omsorgs- og pleiearbeidere";"5139";"Annet pleie- og omsorgspersonale";"Aktivitør, Ambulansesjåfør, Lærling (aktivitør), Lærling (ambulansesjåfør), Pleieassistent, Portør, Støttekontakt";"ISCO-88";"3678"
"2002";"Serviceyrker og annet arbeid";"Velvære";"5141";"Frisører, kosmetologer o.l.";"Fotterapeut, Frisør, Hudpleier, Kosmetolog, Kroppskunstner, Lærling (damefrisør), Lærling (herrefrisør), Sminkør";"ISCO-88";"495"
"2002";"Serviceyrker og annet arbeid";"Annet arbeid";"5142";"Begravelsesbyrå- og krematoriearbeidere";"Gravferdskonsulent";"ISCO-88";"8"
"2002";"Kontorarbeid";"Resepsjonister og sentralbordoperatører";"5143";"Slankeverter, solstudioverter o.l.";"Bowlingvert, Slankevert, Solstudiovert/-vertinne, Solvert/-vertinne";"ISCO-88";"16"
"2002";"Serviceyrker og annet arbeid";"Annet arbeid";"5149";"Andre yrker innen personlig tjenesteyting";"Aktivitetsleder, Discjockey";"ISCO-88";"55"
"2002";"Serviceyrker og annet arbeid";"Yrker innen politi, brannvesen, toll og forsvar";"5161";"Brannkonstabler o.l.";"Alarmoperatør, Bilberger, Brannkonstabel";"ISCO-88";"53"
"2002";"Serviceyrker og annet arbeid";"Yrker innen politi, brannvesen, toll og forsvar";"5162";"Fengselsbetjenter";"Arrestforvarer, Fengselsbetjent";"ISCO-88";"50"
"2002";"Serviceyrker og annet arbeid";"Vakthold og vaktmestere";"5163";"Vaktmestere o.l.";"Driftsoperatør (idrettsanlegg), Fyrbetjent, Kirketjener, Lærling (driftsoperatør idrettsanlegg), Vaktmester";"ISCO-88";"1038"
"2002";"Serviceyrker og annet arbeid";"Vakthold og vaktmestere";"5164";"Vektere o.l.";"Lærling (vekter), Vekter";"ISCO-88";"391"
"2002";"Serviceyrker og annet arbeid";"Vakthold og vaktmestere";"5169";"Annet sikkerhetspersonale";"Badebetjent";"ISCO-88";"55"
"2002";"Serviceyrker og annet arbeid";"Yrker innen kunst, sport og kultur";"5210";"Mannekenger og andre modeller";"Modell";"ISCO-88";"9"
"2002";"Butikk- og salgsarbeid";"Butikkarbeid";"5221";"Butikkmedarbeidere o.l.";"Bilselger, Bokhandler, Butikkmedarbeider, Butikkmedarbeidere o.l., Lærling (butikkfaget), Lærling (fagekspeditør byggevarer), Lærling (reservedelsekspeditør)";"ISCO-88";"9023"
"2002";"Industriarbeid";"Andre håndverkere";"5222";"Blomsterdekoratører";"Blomsterdekoratør, Lærling (blomsterdekoratør)";"ISCO-88";"106"
"2002";"Butikk- og salgsarbeid";"Butikkarbeid";"5223";"Selger (detalj)";"Provisjonsselger (detalj), Salgssjåfør (detalj), Selger (detalj)";"ISCO-88";"1621"
"2002";"Butikk- og salgsarbeid";"Annet salgsarbeid";"5224";"Selgere (engros)";"Provisjonsselger (engros), Salgssjåfør (engros), Selger (engros)";"ISCO-88";"587"
"2002";"Kontorarbeid";"Andre funksjonærer";"5225";"Intervjuere";"Intervjuer";"ISCO-88";"121"
"2002";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6101";"Gårdbrukere m.fl.";"Gårdbruker, Gårdsarbeider, Reingjeter, Semintekniker, Stallmester";"ISCO-88";"841"
"2002";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6102";"Gartneriarbeidere";"Gartner, Lærling (gartner)";"ISCO-88";"358"
"2002";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6210";"Skogsarbeidere o.l.";"Lærling (skogsarbeider), Lærling (skogsmaskinfører), Skogsarbeider";"ISCO-88";"138"
"2002";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6310";"Fiskeoppdrettere";"Fiskeoppdretter, Lærling (fagarbeider akvakultur)";"ISCO-88";"251"
"2002";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6411";"Fiskere";"Fisker, Fiskeskipper, Lineegner, Lærling (fisker)";"ISCO-88";"538"
"2002";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6412";"Fangstfolk";"*";"ISCO-88";"*"
"2002";"Industriarbeid";"Andre håndverkere";"7110";"Steinfagarbeidere";"Lærling (steinfagarbeider), Steinfagarbeider";"ISCO-88";"55"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7121";"Murere m.fl.";"Gipsmaker, Lærling (gipsmaker), Lærling (murer), Murer";"ISCO-88";"260"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7122";"Betong- og grunnarbeidere (bygg)";"Betong- og grunnarbeider, Lærling (betongarbeider)";"ISCO-88";"247"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7123";"Jernbindere";"Jernbinder, Lærling (jernbinder)";"ISCO-88";"55"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7124";"Forskalingssnekkere";"Forskalingssnekker, Lærling (forskalingssnekker)";"ISCO-88";"160"
"2002";"Bygg og anlegg";"Snekkere og tømrere";"7125";"Tømrere";"Fagoperatør (industriell trehusproduksjon), Lærling (fagoperatør industriell trehusproduksjon), Lærling (tømrer), Tømrer";"ISCO-88";"835"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7126";"Vei- og anleggsarbeidere";"Asfaltlegger, Banemontør, Brønnborer, Diamantborer, Lærling (asfaltarbeider), Lærling (banemontør), Lærling (veg- og anleggsarbeider), Veg- og anleggsarbeider";"ISCO-88";"357"
"2002";"Bygg og anlegg";"Anleggsarbeidere";"7127";"Tunell- og fjellarbeidere, sprengningsarbeidere o.l.";"Tunnel- og fjellarbeider";"ISCO-88";"61"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7128";"Stillasbyggere";"Lærling (stillasbygger), Stillasbygger";"ISCO-88";"241"
"2002";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"7129";"Anleggsgartnere";"Anleggsgartner, Lærling (anleggsgartner)";"ISCO-88";"161"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7131";"Taktekkere";"Lærling (taktekker), Taktekker";"ISCO-88";"84"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7132";"Isolatører og kapslere";"Isolatør, Lærling (isolatør)";"ISCO-88";"198"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7133";"Glassarbeidere";"Glassfagarbeider, Glassliper, Lærling (glassfagarbeider)";"ISCO-88";"45"
"2002";"Bygg og anlegg";"Rørleggere";"7134";"Rørleggere og VVS-montører";"Kuldemontør, Lærling (industrirørlegger), Lærling (kuldemontør), Lærling (rørlegger VVS), Rørlegger (VVS), Rørlegger (industri)";"ISCO-88";"378"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7141";"Malere og byggtapetserere";"Byggtapetserer, Lærling (byggtapetserer), Lærling (maler), Maler";"ISCO-88";"623"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7142";"Overflatebehandlere og lakkerere";"Billakkerer, Galvanisør, Lærling (billakkerer), Lærling (galvanisør), Lærling (maskin- og industrimaler), Maskin og industrimaler, Termisk sprøyter";"ISCO-88";"369"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7143";"Sandblåsere o.l.";"Sandblåser";"ISCO-88";"99"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7144";"Feiere";"Feier, Lærling (feier)";"ISCO-88";"10"
"2002";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7211";"Støpere";"Lærling (presstøper), Presstøper, Støper";"ISCO-88";"56"
"2002";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7212";"Sveisere";"Lærling (NDT-kontrollør magnetpulver/penetrant), Lærling (sveiser), NDT-kontrollør, Sveiser";"ISCO-88";"934"
"2002";"Bygg og anlegg";"Andre bygningsarbeidere";"7213";"Kopper- og blikkslagere";"Kobber- og blikkenslager, Lærling (kobber- og blikkenslager)";"ISCO-88";"178"
"2002";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7214";"Platearbeidere";"Fagarbeider (aluminiumskonstruksjon), Lærling (aluminiumskonstruksjonsarbeider), Lærling (platearbeider), Platearbeider";"ISCO-88";"558"
"2002";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7215";"Riggere og spleisere";"Rigger";"ISCO-88";"61"
"2002";"Serviceyrker og annet arbeid";"Annet arbeid";"7216";"Dykkere";"Dykker";"ISCO-88";"36"
"2002";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7217";"Bilskadereparatører";"Bilskadereparatør, Karosserimaker, Lærling (bilskadereperatør), Lærling (karosserimaker)";"ISCO-88";"101"
"2002";"Industriarbeid";"Andre håndverkere";"7221";"Smeder";"Hovslager, Lærling (smed), Smed";"ISCO-88";"13"
"2002";"Industriarbeid";"Andre håndverkere";"7222";"Børsemakere, låsesmeder o.l.";"Børsemaker, Låsesmed, Lærling (låsesmed)";"ISCO-88";"14"
"2002";"Industriarbeid";"Mekanikere";"7231";"Bilmekanikere";"Bilmekaniker (lette kjøretøy), Bilmekaniker (tunge kjøretøy), Eksosmontør, Hjulutrustningsreparatør, Lærling (bilmekaniker lette kjøretøy), Lærling (bilmekaniker tunge kjøretøy), Lærling (hjulutruster), Lærling (motorsykkelreperatør), Lærling (sykkelreperatør), Motorsykkelreparatør, Sykkelreparatør, Verkstedleder";"ISCO-88";"541"
"2002";"Industriarbeid";"Mekanikere";"7232";"Mekanikere innen flytekniske fag";"Flyinteriør-/utstyrsmekaniker, Flymotormekaniker, Flystrukturmekaniker, Flysystemmekaniker, Lærling (flykomponentmekaniker), Lærling (flymotormekaniker), Lærling (flysystemmekaniker)";"ISCO-88";"25"
"2002";"Industriarbeid";"Mekanikere";"7233";"Jordbruks-, skogbruks- og anleggsmaskinmekanikere";"Anleggsmaskinreparatør, Anleggsmaskinreperatør, Landbruksmaskinmekaniker, Lærling (anleggsmaskinreperatør), Lærling (landbruksmekaniker)";"ISCO-88";"43"
"2002";"Industriarbeid";"Mekanikere";"7234";"Motormekanikere";"Lærling (motormekaniker), Motormekaniker, Togmekaniker";"ISCO-88";"79"
"2002";"Industriarbeid";"Automatikere og elektriske montører";"7235";"Automatikkmekanikere";"Automatmekaniker, Lærling (automatikkmekaniker)";"ISCO-88";"33"
"2002";"Industriarbeid";"Andre håndverkere";"7236";"Finmekanikere";"Finmekaniker, Lærling (finmekaniker)";"ISCO-88";"64"
"2002";"Industriarbeid";"Mekanikere";"7237";"Industrimekanikere";"Industrimekaniker, Lærling (industrimekaniker)";"ISCO-88";"707"
"2002";"Bygg og anlegg";"Elektrikere";"7241";"Elektrikere, elektronikere o.l";"Bilelektriker, Elektriker, Elektromotor- og transformatorreparatør, Elektroreparatør, Heismontør, Komponentavioniker, Lærling (elektriker), Lærling (elektromotor- og transformatorreperatør), Lærling (elektroreperatør), Lærling (heismontør), Lærling (komponentavioniker), Lærling (signalmontør), Lærling (systemavioniker), Lærling (togelektriker), Signalmontør, Systemavioniker, Togelektriker";"ISCO-88";"645"
"2002";"Industriarbeid";"Automatikere og elektriske montører";"7242";"Service- og telemontører";"Lærling (serviceelektroniker), Lærling (telekommunikasjonsmontør), Serviceelektroniker, Telekommunikasjonsmontør";"ISCO-88";"330"
"2002";"Industriarbeid";"Automatikere og elektriske montører";"7243";"Automatikere, tavlemontører, viklere og transformatormontører";"Automatiker, Lærling (automatiker), Lærling (tavlemontør), Lærling (vikler- og transformatormontør), Tavlemontør, Vikler- og transformatormontør";"ISCO-88";"147"
"2002";"Industriarbeid";"Automatikere og elektriske montører";"7244";"Energimontører";"Energimontør, Lærling (energimontør)";"ISCO-88";"49"
"2002";"Industriarbeid";"Andre håndverkere";"7311";"Instrumentmakere og -reparatører";"Lærling (ortopedisk fottøymaker), Nautisk instrumentmaker, Optisk og geodetisk instrumentmaker, Ortopedisk fottøymaker, Protese- og ortosemaker, Tanntekniker, Urmaker";"ISCO-88";"44"
"2002";"Industriarbeid";"Andre håndverkere";"7312";"Musikkinstrumentmakere og -stemmere";"Musikkinstrumentmaker, Orgelbygger, Pianostemmer og -tekniker";"ISCO-88";"6"
"2002";"Industriarbeid";"Andre håndverkere";"7313";"Gull- og sølvsmeder, gravører o.l.";"Filigransarbeider, Forgyller, Gravør, Gullsmed, Lærling (gullsmed), Lærling (sølvsmed), Sølvsmed";"ISCO-88";"52"
"2002";"Industriarbeid";"Andre håndverkere";"7321";"Keramikere og pottemakere";"Lærling (pottemaker), Pottemaker";"ISCO-88";"8"
"2002";"Industriarbeid";"Andre håndverkere";"7322";"Glasshåndverkere";"Glasshåndverker, Lærling (glasshåndverker)";"ISCO-88";"15"
"2002";"Industriarbeid";"Andre håndverkere";"7331";"Kunsthåndverkere i tre o.l.";"Treskjærer";"ISCO-88";"5"
"2002";"Industriarbeid";"Andre håndverkere";"7332";"Kunsthåndverkere i tekstiler, lær o.l.";"Duodjár, Lærling (duodjar)";"ISCO-88";"7"
"2002";"Industriarbeid";"Andre håndverkere";"7341";"Grafikere (førtrykk) o.l.";"Grafiker (førtrykk), Lærling (grafiker)";"ISCO-88";"298"
"2002";"Serviceyrker og annet arbeid";"Yrker innen kunst, sport og kultur";"7342";"Fotografer";"Fotograf, Lærling (fotograf)";"ISCO-88";"110"
"2002";"Ingeniør- og ikt-fag";"Ingeniører og teknikere";"7350";"Tekniske tegnere";"Teknisk tegner";"ISCO-88";"284"
"2002";"Industriarbeid";"Næringsmiddelarbeid";"7411";"Slaktere, fiskehandlere o.l.";"Butikkslakter, Fiskehandler, Kjøttskjærer, Lærling (butikkslakter), Lærling (fiskehandler), Lærling (kjøttskjærer), Lærling (pølsemaker), Lærling (slakter), Pølsemaker, Slakter";"ISCO-88";"364"
"2002";"Industriarbeid";"Næringsmiddelarbeid";"7412";"Bakere og konditorer";"Baker, Konditor, Lærling (baker), Lærling (konditor)";"ISCO-88";"248"
"2002";"Industriarbeid";"Næringsmiddelarbeid";"7413";"Prøvesmakere og kvalitetsbedømmere av mat og drikke";"*";"ISCO-88";"*"
"2002";"Industriarbeid";"Næringsmiddelarbeid";"7419";"Andre håndverkere innen næringsmiddelproduksjon";"Formann (næringsmiddelproduksjon), Hjemmeprodusenter av meieriprodukter";"ISCO-88";"16"
"2002";"Bygg og anlegg";"Snekkere og tømrere";"7421";"Snekkere";"Lærling (modellsnekker), Lærling (tredreier), Lærling (trevare- og møbelsnekker), Modellsnekker, Snekker, Tredreier";"ISCO-88";"944"
"2002";"Bygg og anlegg";"Snekkere og tømrere";"7422";"Trebåtbyggere";"Lærling (trebåtbygger), Trebåtbygger";"ISCO-88";"16"
"2002";"Industriarbeid";"Andre håndverkere";"7431";"Vevere, strikkere o.l. (innen husflidproduksjon)";"Broderer, Håndvever, Strikker (håndstrikking), Syer (håndsøm)";"ISCO-88";"106"
"2002";"Industriarbeid";"Andre håndverkere";"7432";"Skreddere, kjole- og draktsyere, modister o.l.";"Bunadstilvirker, Herreskredder, Kjole- og draktsyer, Kostymesyer, Lærling (herreskredder), Lærling (kjole- og draktsyer), Lærling (kostymesyer), Lærling (seilmaker), Modist, Seilmaker";"ISCO-88";"72"
"2002";"Industriarbeid";"Andre håndverkere";"7433";"Buntmakere";"*";"ISCO-88";"*"
"2002";"Industriarbeid";"Andre håndverkere";"7434";"Gradører og mønsteroperatører";"*";"ISCO-88";"*"
"2002";"Industriarbeid";"Andre håndverkere";"7435";"Parykkmakere";"Maskør- og parykkmaker";"ISCO-88";"4"
"2002";"Industriarbeid";"Andre håndverkere";"7436";"Møbeltapetserere o.l.";"Industritapetserer, Lærling (møbeltapetserer), Møbeltapetserer, Salmakere";"ISCO-88";"59"
"2002";"Industriarbeid";"Andre håndverkere";"7441";"Skinnberedere og garvere";"Garver, Lærling (garver)";"ISCO-88";"16"
"2002";"Industriarbeid";"Andre håndverkere";"7442";"Skomakere";"Lærling (skomaker), Skomaker";"ISCO-88";"15"
"2002";"Serviceyrker og annet arbeid";"Yrker innen kunst, sport og kultur";"7443";"Taksidermister";"*";"ISCO-88";"*"
"2002";"Ingen yrkesbakgrunn eller uoppgitt";"Ingen yrkesbakgrunn eller uoppgitt";"7450";"Laboranter";"Faglaborant, Lærling (faglaborant)";"ISCO-88";"222"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8111";"Bergfagarbeidere";"Bergfagarbeider, Lærling (bergverksarbeider)";"ISCO-88";"28"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8112";"Prosessoperatører (oppredning)";"Prosessoperatør (oppredning)";"ISCO-88";"28"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8113";"Operatører innen olje- og gassutvinning";"Boredekksarbeider, Borer, Helikoptervakt (olje/gass), Operatør (olje/gass), Rigger (olje/gass), Tårnarbeider";"ISCO-88";"207"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8114";"Brønnserviceoperatører (olje- og gassutvinning)";"Brønnserviceoperatør (olje- og gassproduksjon), Lærling (brønnoperatør hydrauliske rør), Lærling (brønnoperatør kabeloperasjoner), Lærling (brønnoperatør komplettering)";"ISCO-88";"39"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8115";"ROV-operatører";"ROV-operatør";"ISCO-88";"14"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8121";"Operatører innen metallurgisk prosessfag";"Lærling (fagoperatør metallurgisk prosessfag), Operatør metallurgisk prosessfag (metallverk), Operatør metallurgisk prosessfag (smelteverk)";"ISCO-88";"480"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8122";"Metallformere";"Lærling (metallformer), Metallformer";"ISCO-88";"36"
"2002";"Industriarbeid";"Prosess- og maskinoperatører";"8131";"Keramiske formere og dekoratører";"Keramisk dekoratør, Keramisk former, Lærling (keramisk former)";"ISCO-88";"13"
